,id,site_id,title,seller_id,category_id,official_store_id,price,base_price,original_price,currency_id,initial_quantity,buying_mode,listing_type_id,condition,permalink,thumbnail_id,thumbnail,video_id,accepts_mercadopago,international_delivery_mode,seller_contact,listing_source,status,warranty,catalog_product_id,domain_id,parent_item_id,automatic_relist,date_created,last_updated,health,catalog_listing
305,MLA1361528507,MLA,Parlante Inteligente Google Home Mini Smart Speaker Gris Yt,309453406,MLA409415,,62990.0,62990.0,,ARS,4,buy_it_now,gold_pro,used,https://articulo.mercadolibre.com.ar/MLA-1361528507-parlante-inteligente-google-home-mini-smart-speaker-gris-yt-_JM,868814-MLA54199330242_032023,http://http2.mlstatic.com/D_868814-MLA54199330242_032023-I.jpg,,True,none,,,active,Garantía del vendedor: 3 meses,MLA15541914,MLA-SMART_SPEAKERS,,False,2023-03-06T16:20:21.000Z,2025-02-18T18:54:00.646Z,0.88,False
306,MLA1412480803,MLA,Google Home Mini Negro,112541789,MLA409415,,90000.0,90000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1412480803-google-home-mini-negro-_JM,744791-MLA74856099461_032024,http://http2.mlstatic.com/D_744791-MLA74856099461_032024-I.jpg,,True,none,,,active,Sin garantía,MLA15541914,MLA-SMART_SPEAKERS,,False,2024-03-01T20:13:42.000Z,2025-02-13T19:47:37.439Z,0.66,False
307,MLA1361515563,MLA,Parlante Inteligente Google Home Mini Smart Speaker Spotify,119914491,MLA409415,,58990.0,58990.0,,ARS,5,buy_it_now,gold_pro,used,https://articulo.mercadolibre.com.ar/MLA-1361515563-parlante-inteligente-google-home-mini-smart-speaker-spotify-_JM,870706-MLA54199283550_032023,http://http2.mlstatic.com/D_870706-MLA54199283550_032023-I.jpg,,True,none,,,active,Garantía del vendedor: 3 meses,MLA15541914,MLA-SMART_SPEAKERS,,False,2023-03-06T16:20:22.000Z,2025-02-19T08:43:48.966Z,0.88,False
308,MLA1476279951,MLA,"Altavoz Wi-fi Google Home Mini Assistant, Color Negro",515558961,MLA409415,,38000.0,38000.0,,ARS,1,buy_it_now,free,used,https://articulo.mercadolibre.com.ar/MLA-1476279951-altavoz-wi-fi-google-home-mini-assistant-color-negro-_JM,671727-MLA82426496739_022025,http://http2.mlstatic.com/D_671727-MLA82426496739_022025-I.jpg,,True,none,,,active,Garantía del vendedor: 5 días,MLA15541914,MLA-SMART_SPEAKERS,,False,2025-02-12T20:11:43.198Z,2025-02-13T16:20:05.031Z,0.62,False
309,MLA1416430677,MLA,Google Home Mini Original!! Google Assistant ,80964507,MLA409415,,40000.0,40000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1416430677-google-home-mini-original-google-assistant-_JM,611006-MLA75271470335_032024,http://http2.mlstatic.com/D_611006-MLA75271470335_032024-I.jpg,,True,none,,,active,Sin garantía,MLA15541914,MLA-SMART_SPEAKERS,,False,2024-03-21T00:54:34.000Z,2025-02-28T20:33:36.446Z,0.75,False
310,MLA1474936661,MLA,Google Home Mini Con Google Assistant Chalk 110/220v Chalk,59352425,MLA409415,,44999.0,44999.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1474936661-google-home-mini-con-google-assistant-chalk-110220v-chalk-_JM,701389-MLA81989616994_022025,http://http2.mlstatic.com/D_701389-MLA81989616994_022025-I.jpg,,True,none,,,active,Sin garantía,MLA15541916,MLA-SMART_SPEAKERS,,False,2025-02-05T16:59:23.621Z,2025-02-05T17:07:50.080Z,0.5,False
311,MLA2026121084,MLA,Google Home Mini Asistente Google (no Es Reacondicionado) Negro,98021796,MLA409415,,50000.0,50000.0,,ARS,1,buy_it_now,free,used,https://articulo.mercadolibre.com.ar/MLA-2026121084-google-home-mini-asistente-google-no-es-reacondicionado-negro-_JM,842435-MLA82650306828_032025,http://http2.mlstatic.com/D_842435-MLA82650306828_032025-I.jpg,,True,none,,,active,Sin garantía,MLA15541915,MLA-SMART_SPEAKERS,,False,2025-03-07T15:30:30.754Z,2025-03-09T19:11:15.059Z,0.37,False
312,MLA1364551668,MLA,Parlante Inteligente Google Home Mini  Youtube Usado Gris,284824585,MLA409415,,58990.0,58990.0,,ARS,5,buy_it_now,gold_pro,used,https://articulo.mercadolibre.com.ar/MLA-1364551668-parlante-inteligente-google-home-mini-youtube-usado-gris-_JM,806609-MLA46103830088_052021,http://http2.mlstatic.com/D_806609-MLA46103830088_052021-I.jpg,,True,none,,,active,Garantía del vendedor: 3 meses,MLA15541914,MLA-SMART_SPEAKERS,,False,2023-03-06T16:20:18.000Z,2025-02-18T18:47:10.049Z,0.88,False
313,MLA1110314122,MLA,Soporte Pared 45º Google Home Hub Base 138x60mm Nextsale,738783679,MLA409415,133542.0,10900.0,10900.0,,ARS,25998,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1110314122-soporte-pared-45-google-home-hub-base-138x60mm-nextsale-_JM,927006-MLA50108907353_052022,http://http2.mlstatic.com/D_927006-MLA50108907353_052022-I.jpg,,True,none,,,active,Garantía de fábrica: 30 días,MLA45574145,MLA-SMART_SPEAKERS,,False,2021-10-29T17:38:53.000Z,2025-02-09T12:39:40.244Z,0.75,False
314,MLA1807784940,MLA,Google Home Mini Con Asistente Virtual,83961287,MLA409415,,99000.0,99000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1807784940-google-home-mini-con-asistente-virtual-_JM,832161-MLA76950073659_062024,http://http2.mlstatic.com/D_832161-MLA76950073659_062024-I.jpg,,True,none,,,active,Sin garantía,MLA15541914,MLA-SMART_SPEAKERS,,False,2024-06-12T00:48:33.619Z,2025-02-12T00:55:48.127Z,0.62,False
315,MLA1480304633,MLA,Google Home Max Color Chalk 110/220v Wifi,190623473,MLA409415,,800000.0,800000.0,,ARS,1,buy_it_now,free,used,https://articulo.mercadolibre.com.ar/MLA-1480304633-google-home-max-color-chalk-110220v-wifi-_JM,868591-MLA82842916531_032025,http://http2.mlstatic.com/D_868591-MLA82842916531_032025-I.jpg,,True,none,,,active,Sin garantía,MLA15707494,MLA-SMART_SPEAKERS,,False,2025-03-04T00:31:58.103Z,2025-03-05T07:55:31.945Z,0.62,False
316,MLA1569955706,MLA,Google Home Asistente Virtual Google Assistant White Y Slate,781556525,MLA409415,,220000.0,220000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1569955706-google-home-asistente-virtual-google-assistant-white-y-slate-_JM,710648-MLA72965358115_112023,http://http2.mlstatic.com/D_710648-MLA72965358115_112023-I.jpg,,True,none,,,active,Garantía de fábrica: 3 meses,MLA15536758,MLA-SMART_SPEAKERS,,False,2023-11-19T17:02:26.000Z,2025-02-22T22:39:56.205Z,0.75,False
317,MLA1480178625,MLA,"Google Home Mini, Muy Buen Estado, Anda Perfecto. Leer!!!",49070819,MLA409415,,80000.0,80000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1480178625-google-home-mini-muy-buen-estado-anda-perfecto-leer-_JM,917619-MLA82860765753_032025,http://http2.mlstatic.com/D_917619-MLA82860765753_032025-I.jpg,,True,none,,,active,Sin garantía,MLA15541914,MLA-SMART_SPEAKERS,,False,2025-03-04T12:17:56.718Z,2025-03-08T19:23:51.276Z,,False
318,MLA1437520249,MLA,Google Home Mini Con Asistente Virtual Color Negro,1347881976,MLA409415,,159999.0,159999.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1437520249-google-home-mini-con-asistente-virtual-color-negro-_JM,629925-MLA77458499998_072024,http://http2.mlstatic.com/D_629925-MLA77458499998_072024-I.jpg,,True,none,,,active,Sin garantía,MLA15541914,MLA-SMART_SPEAKERS,,False,2024-07-13T15:06:13.918Z,2024-12-21T13:51:54.693Z,0.62,False
319,MLA1618186704,MLA,Apple Tv 4k (wifi + Ethernet) A2843 De Voz 3.ª Generación 2022 4k 128gb Negro - Distribuidor Autorizado,553476757,MLA352001,2549.0,468999.0,468999.0,,ARS,118,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1618186704-apple-tv-4k-wifi-ethernet-a2843-de-voz-3-generacion-2022-4k-128gb-negro-distribuidor-autorizado-_JM,911533-MLA53244962397_012023,http://http2.mlstatic.com/D_911533-MLA53244962397_012023-I.jpg,,True,none,,,active,Garantía de fábrica: 1 años,MLA1021015906,MLA-STREAMING_MEDIA_DEVICES,,False,2024-01-03T12:33:34.000Z,2025-03-09T01:01:43.352Z,,True
320,MLA1399215546,MLA,Apple Tv 4k (wifi) A2737 De Voz 3.ª Generación 2022 4k 64gb Negro,208137579,MLA352001,86184.0,477099.0,477099.0,,ARS,13,buy_it_now,gold_pro,new,https://articulo.mercadolibre.com.ar/MLA-1399215546-apple-tv-4k-wifi-a2737-de-voz-3-generacion-2022-4k-64gb-negro-_JM,662921-MLA53529199006_012023,http://http2.mlstatic.com/D_662921-MLA53529199006_012023-I.jpg,,True,none,,,active,Garantía de fábrica: 1 años,MLA21459431,MLA-STREAMING_MEDIA_DEVICES,,False,2023-04-18T13:17:56.000Z,2025-03-06T14:52:24.920Z,,True
321,MLA2007226274,MLA,Apple Tv A1378 Estándar 2.a Generación,403002713,MLA352001,,24989.0,24989.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-2007226274-apple-tv-a1378-estandar-2a-generacion-_JM,694413-MLA82236853495_022025,http://http2.mlstatic.com/D_694413-MLA82236853495_022025-I.jpg,,True,none,,,active,Sin garantía,MLA6253547,MLA-STREAMING_MEDIA_DEVICES,,False,2025-02-03T16:56:01.927Z,2025-02-13T15:02:16.482Z,0.62,False
322,MLA1361163774,MLA, Apple Tv 4k (wifi + Ethernet) 3.ª Generación 2022 128gb,1017136269,MLA352001,,664999.0,664999.0,,ARS,5,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1361163774-apple-tv-4k-wifi-ethernet-3-generacion-2022-128gb-_JM,911533-MLA53244962397_012023,http://http2.mlstatic.com/D_911533-MLA53244962397_012023-I.jpg,,True,none,,,active,Garantía de fábrica: 12 meses,MLA21015901,MLA-STREAMING_MEDIA_DEVICES,,False,2023-03-01T15:16:59.000Z,2025-03-09T17:25:34.427Z,0.9,False
323,MLA1618186640,MLA,Apple Tv 4k (wifi + Ethernet) A2843 De Voz 3.ª Generación 2022 4k 128gb Negro,208137579,MLA352001,86184.0,550999.0,550999.0,,ARS,18,buy_it_now,gold_pro,new,https://articulo.mercadolibre.com.ar/MLA-1618186640-apple-tv-4k-wifi-ethernet-a2843-de-voz-3-generacion-2022-4k-128gb-negro-_JM,911533-MLA53244962397_012023,http://http2.mlstatic.com/D_911533-MLA53244962397_012023-I.jpg,,True,none,,,active,Garantía de fábrica: 1 años,MLA21015906,MLA-STREAMING_MEDIA_DEVICES,,False,2024-01-03T12:30:13.000Z,2025-03-09T01:06:49.969Z,,True
324,MLA1981233514,MLA,Apple Tv 4k Wi-fi (tercera Generación) 128 Gb Ethernet,2150532932,MLA352001,,267141.48,267141.48,,ARS,15,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1981233514-apple-tv-4k-wi-fi-tercera-generacion-128-gb-ethernet-_JM,610850-CBT81489449515_122024,http://http2.mlstatic.com/D_610850-CBT81489449515_122024-I.jpg,,True,DDP,,,active,Garantía de fábrica: 1 años,MLA21015901,MLA-STREAMING_MEDIA_DEVICES,,False,2024-12-18T16:01:00.945Z,2025-03-09T12:27:18.547Z,0.75,False
325,MLA1594852796,MLA,Apple Tv 4k A2169 De Voz 2.ª Generación 2021 4k 64gb Negro,244022676,MLA352001,,466300.0,466300.0,,ARS,1,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1594852796-apple-tv-4k-a2169-de-voz-2-generacion-2021-4k-64gb-negro-_JM,677886-MLA74782155651_022024,http://http2.mlstatic.com/D_677886-MLA74782155651_022024-I.jpg,,True,none,,,active,Garantía del vendedor: 1 meses,MLA18385617,MLA-STREAMING_MEDIA_DEVICES,,False,2023-12-11T06:36:05.000Z,2025-03-04T04:22:30.978Z,,True
326,MLA1453365954,MLA,Apple Tv 4k A2169 De Voz 2.ª Generación 2021 4k 32gb Negro,173426652,MLA352001,,499997.0,499997.0,,ARS,8,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1453365954-apple-tv-4k-a2169-de-voz-2-generacion-2021-4k-32gb-negro-_JM,677886-MLA74782155651_022024,http://http2.mlstatic.com/D_677886-MLA74782155651_022024-I.jpg,,True,none,,,active,Garantía del vendedor: 6 meses,MLA18385616,MLA-STREAMING_MEDIA_DEVICES,,False,2023-07-19T19:46:46.000Z,2025-01-04T19:19:29.111Z,,True
327,MLA1719499042,MLA,Streaming Apple Tv Fhd 32gb 2nd Gen 2021 Black Mhy93ll/a ,119914491,MLA352001,,327990.0,327990.0,,ARS,42,buy_it_now,gold_pro,new,https://articulo.mercadolibre.com.ar/MLA-1719499042-streaming-apple-tv-fhd-32gb-2nd-gen-2021-black-mhy93lla-_JM,722397-MLU69379520168_052023,http://http2.mlstatic.com/D_722397-MLU69379520168_052023-I.jpg,,True,none,,,active,Garantía del vendedor: 3 meses,MLA6253543,MLA-STREAMING_MEDIA_DEVICES,,False,2024-03-26T17:08:43.000Z,2025-03-06T14:30:30.392Z,1.0,False
328,MLA1366437937,MLA, Apple Tv 4k (wifi) A2737 3.ª Generación 2022 4k 64gb Negro,553476757,MLA352001,2549.0,405399.0,405399.0,,ARS,9,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1366437937-apple-tv-4k-wifi-a2737-3-generacion-2022-4k-64gb-negro-_JM,662921-MLA53529199006_012023,http://http2.mlstatic.com/D_662921-MLA53529199006_012023-I.jpg,,True,none,,,active,Garantía de fábrica: 1 años,MLA1021459430,MLA-STREAMING_MEDIA_DEVICES,,False,2023-04-18T16:21:27.000Z,2025-03-09T11:50:44.094Z,0.88,False
329,MLA2012548500,MLA, Apple Tv  3.ª Generación (year 2012),42544866,MLA352001,,45000.0,45000.0,,ARS,1,buy_it_now,free,used,https://articulo.mercadolibre.com.ar/MLA-2012548500-apple-tv-3-generacion-year-2012-_JM,718906-MLA71731013738_092023,http://http2.mlstatic.com/D_718906-MLA71731013738_092023-I.jpg,,True,none,,,active,Sin garantía,MLA22244103,MLA-STREAMING_MEDIA_DEVICES,MLA1462758187,False,2025-02-11T15:42:36.314Z,2025-02-11T18:27:48.708Z,0.5,False
330,MLA1475974383,MLA,Apple Tv 4k 32 Gb,151832369,MLA352001,,35000.0,35000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1475974383-apple-tv-4k-32-gb-_JM,705086-MLA81685931964_012025,http://http2.mlstatic.com/D_705086-MLA81685931964_012025-I.jpg,,True,none,,,active,Sin garantía,MLA22513404,MLA-STREAMING_MEDIA_DEVICES,MLA1471674887,False,2025-02-12T00:53:42.319Z,2025-02-18T02:11:20.379Z,0.62,False
331,MLA1448806077,MLA,"Apple Tv A1469 3.a Gen. Full Hd 8gb, 1gb Ram,estado Impoluto",83924255,MLA352001,,44900.0,44900.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1448806077-apple-tv-a1469-3a-gen-full-hd-8gb-1gb-ramestado-impoluto-_JM,865430-MLA78839105862_092024,http://http2.mlstatic.com/D_865430-MLA78839105862_092024-I.jpg,,True,none,,,active,Sin garantía,MLA25362236,MLA-STREAMING_MEDIA_DEVICES,,False,2024-09-08T14:32:36.594Z,2025-03-02T21:29:47.671Z,0.62,False
332,MLA1904940598,MLA,Apple Tv 4k 64 Gb Negro Con Memoria Ram De 3 Gb A1842,1010179756,MLA352001,,220000.0,220000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1904940598-apple-tv-4k-64-gb-negro-con-memoria-ram-de-3-gb-a1842-_JM,745902-MLA79083625001_092024,http://http2.mlstatic.com/D_745902-MLA79083625001_092024-I.jpg,,True,none,,,active,Sin garantía,MLA22513404,MLA-STREAMING_MEDIA_DEVICES,,False,2024-09-09T01:22:06.750Z,2025-03-06T22:42:00.651Z,0.62,False
333,MLA1426291701,MLA,Apple Tv 4k 64gb Modelo A2169. Soporte Y Funda De Regalo,44820200,MLA352001,,567000.0,567000.0,,ARS,1,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1426291701-apple-tv-4k-64gb-modelo-a2169-soporte-y-funda-de-regalo-_JM,720512-MLA71496596751_092023,http://http2.mlstatic.com/D_720512-MLA71496596751_092023-I.jpg,,True,none,,,active,Garantía de fábrica: 12 meses,,MLA-STREAMING_MEDIA_DEVICES,MLA1414705941,False,2024-05-13T14:00:52.000Z,2024-12-26T09:18:06.496Z,0.72,False
334,MLA1968764116,MLA,Apple Tv 2.a Generación Hd 8gb Negro,19437128,MLA352001,,30000.0,30000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1968764116-apple-tv-2a-generacion-hd-8gb-negro-_JM,835758-MLA81084386115_122024,http://http2.mlstatic.com/D_835758-MLA81084386115_122024-I.jpg,,True,none,,,active,Sin garantía,MLA6253547,MLA-STREAMING_MEDIA_DEVICES,,False,2024-12-01T14:34:27.038Z,2025-03-03T00:50:30.919Z,0.55,False
335,MLA1458318213,MLA,Apple Tv 4k (wifi + Ethernet)  3ra Gen 2022 4k 128gb Negro,1272142009,MLA352001,,420000.0,420000.0,,ARS,1,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1458318213-apple-tv-4k-wifi-ethernet-3ra-gen-2022-4k-128gb-negro-_JM,911533-MLA53244962397_012023,http://http2.mlstatic.com/D_911533-MLA53244962397_012023-I.jpg,,True,none,,,active,Garantía de fábrica: 12 meses,MLA21015901,MLA-STREAMING_MEDIA_DEVICES,,False,2024-11-01T17:56:09.835Z,2024-12-13T18:33:34.411Z,0.88,False
336,MLA1447987851,MLA,Apple Tv A1427 Estándar 3.a Generación Fhd,16775872,MLA352001,,70000.0,70000.0,,ARS,1,buy_it_now,gold_pro,used,https://articulo.mercadolibre.com.ar/MLA-1447987851-apple-tv-a1427-estandar-3a-generacion-fhd-_JM,961556-MLA78963726803_092024,http://http2.mlstatic.com/D_961556-MLA78963726803_092024-I.jpg,,True,none,,,active,Sin garantía,MLA6253545,MLA-STREAMING_MEDIA_DEVICES,,False,2024-09-04T14:55:29.555Z,2025-01-08T01:31:35.638Z,0.87,False
337,MLA1345295576,MLA, Apple Tv 4k Wifi A2737 De Voz 3.ª Generación 2022 4k 64gb,1017136269,MLA352001,,369717.0,369717.0,,ARS,4,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1345295576-apple-tv-4k-wifi-a2737-de-voz-3-generacion-2022-4k-64gb-_JM,662921-MLA53529199006_012023,http://http2.mlstatic.com/D_662921-MLA53529199006_012023-I.jpg,,True,none,,,active,Garantía de fábrica: 12 meses,MLA21459430,MLA-STREAMING_MEDIA_DEVICES,,False,2023-02-13T23:06:29.000Z,2025-03-07T17:08:47.958Z,0.9,False
338,MLA2011479876,MLA,Apple Tv 4k Wi-fi (tercera Generación) 64gb Apple Tv Negro De Voz,207099651,MLA352001,,330000.0,330000.0,,ARS,1,buy_it_now,gold_pro,new,https://articulo.mercadolibre.com.ar/MLA-2011479876-apple-tv-4k-wi-fi-tercera-generacion-64gb-apple-tv-negro-de-voz-_JM,804842-MLA82350628881_022025,http://http2.mlstatic.com/D_804842-MLA82350628881_022025-I.jpg,,True,none,,,active,Garantía de fábrica: 12 meses,,MLA-STREAMING_MEDIA_DEVICES,,False,2025-02-09T20:49:08.467Z,2025-02-26T21:31:16.947Z,0.81,False
339,MLA1984892006,MLA,Apple Tv (3era Generación) Modelo A1427,11191172,MLA352001,,60000.0,60000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1984892006-apple-tv-3era-generacion-modelo-a1427-_JM,834691-MLA81325604618_122024,http://http2.mlstatic.com/D_834691-MLA81325604618_122024-I.jpg,,True,none,,,active,Sin garantía,,MLA-STREAMING_MEDIA_DEVICES,,False,2024-12-24T13:22:12.798Z,2025-03-05T22:30:57.255Z,0.55,False
340,MLA1460121355,MLA,Apple Tv 4k (wifi) A2737 De Voz 3.a Generación 64gb,614420282,MLA352001,,310000.0,310000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1460121355-apple-tv-4k-wifi-a2737-de-voz-3a-generacion-64gb-_JM,656581-MLA80364764862_112024,http://http2.mlstatic.com/D_656581-MLA80364764862_112024-I.jpg,,True,none,,,active,Garantía de fábrica: 2 años,MLA21459430,MLA-STREAMING_MEDIA_DEVICES,,False,2024-11-12T17:47:25.062Z,2025-02-26T21:26:46.043Z,0.66,False
341,MLA1469995027,MLA,Apple Tv A1218 2007 1.a Generacion,740934971,MLA352001,,24000.0,24000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1469995027-apple-tv-a1218-2007-1a-generacion-_JM,869309-MLA81507476510_012025,http://http2.mlstatic.com/D_869309-MLA81507476510_012025-I.jpg,,True,none,,,active,Sin garantía,,MLA-STREAMING_MEDIA_DEVICES,,False,2025-01-04T01:41:35.639Z,2025-03-07T01:33:26.325Z,0.66,False
342,MLA1470131529,MLA,Apple Tv Hd A1625 De Voz 4.a Gen 2015 Full Hd 32gb,13779625,MLA352001,,150000.0,150000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1470131529-apple-tv-hd-a1625-de-voz-4a-gen-2015-full-hd-32gb-_JM,886932-MLA81525220230_012025,http://http2.mlstatic.com/D_886932-MLA81525220230_012025-I.jpg,,True,none,,,active,Sin garantía,MLA6253543,MLA-STREAMING_MEDIA_DEVICES,,False,2025-01-05T14:14:38.386Z,2025-02-24T22:12:12.630Z,0.62,False
343,MLA1478481559,MLA,Apple Tv A1625 4k 4ta 4th Generación 2015,16356450,MLA352001,,145000.0,145000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1478481559-apple-tv-a1625-4k-4ta-4th-generacion-2015-_JM,905533-MLA82667067311_022025,http://http2.mlstatic.com/D_905533-MLA82667067311_022025-I.jpg,,True,none,,,active,Sin garantía,,MLA-STREAMING_MEDIA_DEVICES,,False,2025-02-24T00:21:02.060Z,2025-02-26T14:34:59.504Z,0.75,False
344,MLA1877356464,MLA,Apple Tv 2 3.ª Gen. Full Hd 1gb Ram 8gb.,180486592,MLA352001,,45000.0,45000.0,,ARS,1,buy_it_now,gold_pro,used,https://articulo.mercadolibre.com.ar/MLA-1877356464-apple-tv-2-3-gen-full-hd-1gb-ram-8gb-_JM,734969-MLA78051525432_082024,http://http2.mlstatic.com/D_734969-MLA78051525432_082024-I.jpg,,True,none,,,active,Sin garantía,MLA26197538,MLA-STREAMING_MEDIA_DEVICES,,False,2024-08-08T21:50:31.328Z,2025-02-24T18:28:50.323Z,0.66,False
345,MLA1399520644,MLA,Apple Tv 4k 32gb A1842 Negro (usado),246369034,MLA352001,,400000.0,400000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1399520644-apple-tv-4k-32gb-a1842-negro-usado-_JM,725077-MLA54956413007_042023,http://http2.mlstatic.com/D_725077-MLA54956413007_042023-I.jpg,,True,none,,,active,Sin garantía,MLA22513404,MLA-STREAMING_MEDIA_DEVICES,,False,2023-04-18T19:13:13.000Z,2024-10-09T10:26:11.454Z,0.62,False
346,MLA1781884668,MLA, Apple Tv A1427 2.ª Generación ,70102362,MLA352001,,37081.98,37081.98,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1781884668-apple-tv-a1427-2-generacion-_JM,702057-MLA69995665359_062023,http://http2.mlstatic.com/D_702057-MLA69995665359_062023-I.jpg,,True,none,,,active,Sin garantía,MLA6253547,MLA-STREAMING_MEDIA_DEVICES,MLA1433834426,False,2024-05-22T12:44:52.000Z,2025-02-24T03:46:42.730Z,0.55,False
347,MLA1475666907,MLA,Apple Tv  Full Hd 32gb,83925369,MLA352001,,250000.0,250000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1475666907-apple-tv-full-hd-32gb-_JM,713523-MLA82068633194_022025,http://http2.mlstatic.com/D_713523-MLA82068633194_022025-I.jpg,,True,none,,,active,Sin garantía,MLA6253543,MLA-STREAMING_MEDIA_DEVICES,,False,2025-02-09T22:19:21.424Z,2025-02-26T14:58:23.701Z,0.75,False
348,MLA1463957805,MLA,Apple Tv 4.a Generación 2015 Full Hd 32gb 2gb Ram,75988422,MLA352001,,250000.0,250000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1463957805-apple-tv-4a-generacion-2015-full-hd-32gb-2gb-ram-_JM,965871-MLA80896997180_122024,http://http2.mlstatic.com/D_965871-MLA80896997180_122024-I.jpg,,True,none,,,active,Sin garantía,MLA6253543,MLA-STREAMING_MEDIA_DEVICES,,False,2024-12-04T19:15:29.364Z,2025-02-18T16:53:27.363Z,0.62,False
349,MLA1448835555,MLA,Apple Tv A1469 Estándar 3,43381121,MLA352001,,80000.0,80000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1448835555-apple-tv-a1469-estandar-3-_JM,939388-MLA78844191792_092024,http://http2.mlstatic.com/D_939388-MLA78844191792_092024-I.jpg,,True,none,,,active,Sin garantía,MLA6253545,MLA-STREAMING_MEDIA_DEVICES,,False,2024-09-08T22:25:54.603Z,2025-02-09T03:24:05.541Z,0.62,False
350,MLA1938425710,MLA,Apple Tv 3,25327485,MLA352001,,38000.0,38000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1938425710-apple-tv-3-_JM,942225-MLA79097206249_092024,http://http2.mlstatic.com/D_942225-MLA79097206249_092024-I.jpg,,True,none,,,active,Sin garantía,MLA43267365,MLA-STREAMING_MEDIA_DEVICES,MLA1448857569,False,2024-10-18T19:40:39.930Z,2025-02-19T16:38:14.946Z,0.62,False
351,MLA1903134622,MLA,Apple Tv A1427 3.ª Generación Full Hd 8gb,62674746,MLA352001,,73999.0,73999.0,,ARS,1,buy_it_now,gold_pro,used,https://articulo.mercadolibre.com.ar/MLA-1903134622-apple-tv-a1427-3-generacion-full-hd-8gb-_JM,650721-MLA78775523382_092024,http://http2.mlstatic.com/D_650721-MLA78775523382_092024-I.jpg,,True,none,,,active,Sin garantía,MLA6253545,MLA-STREAMING_MEDIA_DEVICES,,False,2024-09-06T00:03:44.984Z,2025-02-06T20:37:58.537Z,0.87,False
352,MLA1443682603,MLA,Apple Tv 2ª Generaciónhd 8gb Negro Con 256mb De Memoria Ram,120708889,MLA352001,,60000.0,60000.0,,ARS,2,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1443682603-apple-tv-2-generacionhd-8gb-negro-con-256mb-de-memoria-ram-_JM,751622-MLA78448683903_082024,http://http2.mlstatic.com/D_751622-MLA78448683903_082024-I.jpg,,True,none,,,active,Sin garantía,MLA6253547,MLA-STREAMING_MEDIA_DEVICES,,False,2024-08-15T22:33:28.020Z,2025-02-12T08:14:29.716Z,0.62,False
